"Title ID","Title","Annotation","Publisher","Copyright","OriginalCopyright","Translator","Author","Illustrator","Grade Level Span","Language","Genre","Classification","Culture","Topic","Discipline","Standard","Award"
"41039","Alice’s Adventures in Wonderland: A Pop-up Adaptation of Lewis Carroll’s Original Tale","With his highly detailed pop-up wizardry, Robert Sabuda creates Wonderland in all of its glory. The intricately engineered paperwork and clever text take readers through the twists and turns Alice experiences as she navigates her way through the story, which is told with pop-ups. The original story is abridged, but it still moves at a fast pace and holds together.","Little Simon","2003",,,"Lewis Carroll, Robert Sabuda","Robert Sabuda","3 thru 5","English","Fiction","Read Aloud","Western European","English-Language Arts/General, Visual Arts","Visual and Performing Arts, English-Language Arts/General ","VAPA V PreK-12.4",
"36569","Alison's Zinnia","A floral journey through the alphabet occurs as Alison acquires an amaryllis for Beryl, who buys a begonia for Crystal, and so on. Colorful illustrations of flowers are presented in this great book for practicing the beginning sounds of nouns and verbs and identifying flowers. This selection is useful for lessons on figurative language and alliteration.","Greenwillow Books","1990",,,"Anita Lobel","Anita  Lobel","K thru 2, 3 thru 5","English","Poetry","Alphabet Book, Picture Book",,"English-Language Arts/General","English-Language Arts/Literary Elements",,
"38071","All About Sam","In this story from the author's popular ANASTASIA KRUPNIK series, the Krupnik family's dynamics have changed with the addition of a new baby. Anastasia's baby brother, Sam, embraces his early life with humor and exuberance. This is a great read-aloud choice for the intermediate grades.","Houghton Mifflin","1988",,,"Lois Lowry","Diane De  Groat","3 thru 5","English","Fiction","Read Aloud",,"English-Language Arts/General","English-Language Arts/General ",,
"36588","All About Turkeys","Clear, informative text and rich, double-page watercolor illustrations show the wild turkey in its habitat along with details of head, feet, and feathers. Read-aloud text is larger, with details about the bird appearing in smaller type. Additional titles in this series are ALL ABOUT DEER, ALL ABOUT OWLS, ALL ABOUT ALLIGATORS, and ALL ABOUT RATTLESNAKES.","Scholastic","1998",,,"Jim Arnosky","Jim Arnosky","K thru 2, 3 thru 5","English","Narrative Nonfiction, Nonfiction","Picture Book, Read Aloud",,"English-Language Arts/General","History/Social Science, Science","LS 1.2, LS 2.2, LS 3.3",
"38097","All Joseph Wanted","Joseph's mother is illiterate, like many other adults who have recently immigrated to America. She reluctantly learns to read through a library literacy program for adults. This is a good read-aloud story that allows for some open discussion of related issues.","Macmillan and Company","1991",,,"Ruth Yaffe Radin","Deborah Kogan  Ray","3 thru 5","English","Fiction","Read Aloud",,"English-Language Arts/General","English-Language Arts/Vocabulary",,
"16865","All of the Above","Five urban middle school students in an after-school club and their disillusioned math teacher set out to build the world's largest tetrahedron to get themselves listed in the Guinness Book of World Records. The participants tell their own stories and their reasons for participating in the project. An author's note tells a bit about tetrahedrons and the actual project on which the novel is based.","Little, Brown and Company","2006",,,"Shelley Pearsall",,"3 thru 5, 6 thru 8","English","Fiction",,,"Measurement & Geometry (Geometry)","Mathematics",,
"39901","All Stations! Distress! April 15, 1912: The Day the Titanic Sank","This is a riveting account of the first and only voyage of the Titanic. Along with details of the disaster, Brown presents stories of the ultra-rich, who traveled in grand style, and of the poor, who sought a new life in America. There are firsthand accounts of families that were ripped apart as a result of this tragic event. Illustrated with somber watercolor artwork, this is a very accessible book for young readers.","Roaring Brook Press","2008",,,"Don Brown","Don Brown","3 thru 5","English","Narrative Nonfiction, Nonfiction",,"Western European","Global Historical Events and Figures","History/Social Science",,
"37959","All the Colors of the Earth","Although children may appear different and their customs vary, all children are lovable and come in all the colors of the earth. Vibrant oil painting illustrations highlighted with rich earth tones illustrate the lyrical verse.","William Morrow and Company","1994",,"My Tang","Sheila Hamanaka","Sheila Hamanaka","K thru 2, 3 thru 5","English, Vietnamese/English","Fiction in Verse, Poetry","Picture Book, Read Aloud","Multicultural","English-Language Arts/General","History/Social Science, English-Language Arts/Vocabulary","HSS 1.5",
"38402","All the Colors of the Race","This poetry collection is written from the point of view of a child with a black mother and a white father. Illustrations portray a biracial family. The book is currently out of print.","William Morrow and Company","1987",,,"Arnold Adoff","John  Steptoe","3 thru 5, 6 thru 8","English","Poetry",,"Black/African American, Multicultural","English-Language Arts/General","English-Language Arts/General ",,"Coretta Scott King Illustrator Honor"
"40870","All the Way to America: The Story of a Big Italian Family and a Little Shovel","Author–illustrator Dan Yaccarino shares his family’s immigration story. His great-grandfather sailed from Sorrento, Italy, to Ellis Island to seek the opportunities America offered. He arrived with a small shovel—a talisman from his family. The shovel appears throughout the story as it is passed to each generation. The time periods, work activities, and family connections are thoughtfully evoked through the bright, color illustrations and sepia-and-color photographs.","Alfred A. Knopf","2011",,,"Dan Yaccarino","Dan Yaccarino","K thru 2, 3 thru 5","English","Biography/Autobiography, Nonfiction","Picture Book","Italian/Italian American","American History, Immigration/Migration","History/Social Science","HSS K.6, HSS 2.1",
"16713","Almost Gone: The World's Rarest Animals","This title presents 28 endangered animals. Each is introduced with basic facts, where it is found, and the conditions that threaten its welfare. Detailed and striking collage illustrations of each endangered animal are placed on a white background. Included is a section that memorializes animals that are now gone forever.","HarperCollins","2006",,,"Steve Jenkins","Steve  Jenkins","K thru 2, 3 thru 5","English","Nonfiction","Picture Book",,"Life Science (Biology)","Science","LS 3.3",
"39599","Almost to Freedom","This is a story about escape from slavery through the Underground Railroad as told by a rag doll that was part of two journeys. The large picture book format with glowing illustrations explains the dangers while showing the hope and the courage of the thousands who traveled to freedom on the Underground Railroad.","Carolrhoda Books","2003",,,"Vaunda Micheaux Nelson","Colin  Bootman","K thru 2, 3 thru 5","English","Historical Fiction","Picture Book","Black/African American","English-Language Arts/General","History/Social Science",,"Coretta Scott King Illustrator Honor"
"2163","Alphabet City","Photo-realistic artwork introduces the letters of the alphabet in an urban setting. The artwork shows a series of images of objects and places in New York City that look like letters of the alphabet, from A to Z. The artwork is done in pastels, watercolors, gouache, and charcoal on hot pressed watercolor paper. Various perspectives are shown, and some use negative space.","Penguin Putnam Inc","1995",,,"Stephen T. Johnson","Stephen T. Johnson","K thru 2, 3 thru 5","English","Fiction","Alphabet Book, Picture Book",,"Visual Arts","Visual and Performing Arts","VAPA D PreK-12.1, VAPA D PreK-12.2, VAPA V PreK-12.1, VAPA V PreK-12.3, VAPA V PreK-12.4","Caldecott Winner"
"38095","Alvin Ailey","The life, dancing, and choreography of Alvin Ailey are celebrated in this book. Ailey created his own modern dance company to explore the black experience. His impact on the world of dance has had a lasting effect.","Hyperion Press","1993",,,"Andrea Davis Pinkney","Brian Pinkney","3 thru 5","English","Biography/Autobiography","Picture Book, Read Aloud","Black/African American, Multicultural","English-Language Arts/General","Visual and Performing Arts","VAPA D PreK-12.2, VAPA D PreK-12.3, VAPA D PreK-12.4, VAPA M PreK-12.2",
"39873","Alvin Ho: Allergic to Girls, School, and Other Scary Things","Chinese American Alvin Ho is a bright boy ready to enter second grade. He is a fan of superheroes and loves all things that explode. Because he is fearful of many things at school, he has never spoken a single word there, although he speaks clearly at home. This story shows Alvin’s world, through his eyes, with humorous text and drawings that will attract even the most reluctant reader. By the end of the story, Alvin is on the right road and has made a friend. Other adventures follow in sequels.","Yearling","2008",,,"Lenore Look","LeUyen Pham","3 thru 5","English","Fiction","Early Chapter Book","Chinese/Chinese American","Diversity","English-Language Arts/General ",,
"37160","Always Inventing: A Photobiography of Alexander Graham Bell","This biography, with photographs and quotes from Bell himself, follows the well-known inventor from his childhood in Scotland through his lifelong efforts to develop ideas to improve people's lives.","National Geographic Society","1999",,,"Tom L. Matthews",,"3 thru 5, 6 thru 8","English","Biography/Autobiography","Photo Essay",,"English-Language Arts/General","Science","PS 4.1, LS 7.5",
